"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu"
"4751",4751,5,7104,32,0,1230,2011,42,1,41,3,7,1,2,1,485,738,0,5,1,0,0,5,25,10,138000,0,3,225,3,2,130,4,1,1,1,5,8,1,1,1,2,8,14,17,1
"4752",4752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4753",4753,5,1493,21,0,1233,2011,55,2,0,0,0,3,2,1,500,687,0,5,3,0,0,0,0,10,25500,0,3,999,8,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"4754",4754,5,2045,4,1,1233,2011,36,1,38,2,5,1,3,1,360,819,0,5,1,0,0,1,998,4,28000,0,4,280,9,4,175,4,4,1,1,9,1,1,2,5,0,8,10,99,1
"4755",4755,5,8253,21,0,1233,2011,33,1,31,3,4,1,1,1,626,77,0,5,1,313,819,5,30,10,20000,52000,2,195,3,3,214,8,1,1,1,2,0,1,1,5,0,8,12,14,1
"4756",4756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4757",4757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4758",4758,5,2256,21,0,1233,2011,38,1,38,3,11,1,1,1,14,317,0,5,1,460,786,5,25,5,76000,5000,1,170,1,1,150,5,1,1,1,2,8,1,1,5,0,8,12,14,1
"4759",4759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4760",4760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4761",4761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4762",4762,5,6580,24,0,1236,2011,59,1,48,3,8,1,3,1,476,467,0,5,1,0,0,5,20,0,70000,0,1,190,10,3,150,5,1,1,1,0,8,1,1,1,2,8,14,12,1
"4763",4763,5,3072,24,0,1236,2011,30,1,0,0,0,4,1,1,220,787,0,5,2,0,0,0,0,6,70000,0,3,260,3,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2
"4764",4764,5,4727,24,5,1236,2011,25,1,0,0,0,2,2,1,961,467,0,5,2,0,0,0,0,15,24000,0,2,235,2,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,8
"4765",4765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4766",4766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4767",4767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4768",4768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4769",4769,5,2613,48,0,1241,2011,63,1,61,0,0,1,2,5,0,0,0,1,1,0,0,5,35,0,0,0,5,226,0,3,156,4,1,1,5,0,8,1,1,5,0,8,12,12,1
"4770",4770,5,8038,48,0,1241,2011,43,1,41,0,0,1,1,1,624,77,0,5,1,526,819,5,10,10,100000,30000,2,200,1,1,142,7,1,1,5,0,1,1,2,5,0,1,10,12,1
"4771",4771,5,2471,48,0,1241,2011,40,2,0,0,0,2,3,1,784,128,0,5,3,0,0,0,0,1,20000,0,3,200,10,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"4772",4772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4773",4773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4774",4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4775",4775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4776",4776,5,1666,13,0,1242,2011,74,1,69,0,0,1,3,4,0,0,0,5,1,0,0,5,20,10,0,0,4,200,11,5,140,4,1,2,5,0,8,1,1,5,0,1,12,10,1
"4777",4777,5,2171,21,0,1242,2011,55,1,56,0,0,1,2,1,5,319,0,5,1,0,0,5,25,5,183000,0,1,250,2,1,165,9,1,1,1,4,8,1,1,1,4,8,16,16,1
"4778",4778,5,2348,10,1,1242,2011,52,1,51,0,0,1,1,1,30,668,0,5,1,80,938,5,12,12,236297,54000,3,230,2,1,195,7,1,1,1,4,8,1,1,1,4,8,16,16,1
"4779",4779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4780",4780,5,1911,13,0,1242,2011,48,2,0,2,12,4,2,1,770,269,0,5,3,0,0,0,0,8,44000,0,1,165,6,0,0,0,0,0,0,0,0,1,1,1,3,1,15,0,2
"4781",4781,5,2545,12,0,1242,2011,31,1,26,1,4,1,1,1,470,487,0,5,1,0,0,5,25,10,115000,0,2,240,5,2,115,9,1,1,1,2,8,1,1,1,4,8,16,14,1
"4782",4782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783",4783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4784",4784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785",4785,5,2014,19,1,1242,2011,30,1,29,2,1,1,2,1,980,977,0,5,1,0,0,5,30,2,90000,0,1,185,11,1,210,11,1,1,1,4,8,1,1,1,4,8,16,16,1
"4786",4786,5,1898,13,0,1242,2011,25,1,26,0,0,1,2,1,205,916,0,5,1,231,786,5,5,1,48000,28000,1,168,11,1,175,11,1,1,1,4,8,1,1,1,4,8,16,16,1
"4787",4787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788",4788,5,3299,4,0,1249,2011,66,1,67,0,0,1,2,1,80,728,0,5,1,0,0,5,15,8,50000,0,2,175,6,3,135,4,1,1,5,0,1,1,1,1,3,8,15,12,1
"4789",4789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4790",4790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791",4791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792",4792,5,6000,4,0,1249,2011,71,1,62,0,0,1,2,4,0,0,0,1,1,0,0,5,20,16,0,0,2,290,2,5,175,3,1,1,1,5,8,1,1,1,2,1,14,17,1
"4793",4793,5,3790,4,0,1249,2011,48,1,43,3,2,1,1,1,170,746,0,5,1,0,0,5,40,15,155000,0,1,220,1,4,200,4,1,1,1,5,8,1,2,1,5,0,17,17,1
"4794",4794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795",4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796",4796,5,3917,16,0,1254,2011,55,1,61,0,0,1,2,4,0,0,0,5,1,470,119,5,10,40,0,14000,3,180,11,3,120,3,1,1,5,0,99,1,1,5,0,8,12,12,1
"4797",4797,5,5431,16,2,1254,2011,25,1,28,0,0,2,2,1,524,759,0,1,1,411,866,1,4,3,35000,30000,1,245,2,2,130,8,1,1,1,1,8,1,1,1,4,1,16,13,5
"4798",4798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4799",4799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800",4800,5,6221,16,0,1255,2011,64,1,52,0,0,1,2,1,700,427,0,5,1,13,168,5,8,10,62000,110000,2,200,10,2,150,7,1,1,1,4,8,1,1,1,4,1,16,16,1
"4801",4801,5,3970,16,0,1255,2011,63,2,0,0,0,4,3,1,512,647,0,5,3,0,0,0,0,4,50765,0,2,230,5,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2
"4802",4802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4803",4803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4804",4804,5,3283,16,0,1255,2011,37,1,35,3,4,1,2,1,770,319,0,5,1,210,219,5,10,20,73000,51000,2,250,0,2,190,5,1,1,1,5,1,1,1,5,0,1,12,17,1
"4805",4805,5,3532,13,0,1255,2011,31,1,34,1,6,1,2,1,11,738,0,5,1,43,856,5,2,1,47000,62000,1,162,0,2,144,3,1,1,1,4,1,1,1,1,2,1,14,16,1
"4806",4806,5,528,35,0,1256,2011,91,2,0,0,0,3,0,6,0,0,0,5,3,0,0,0,0,0,0,0,5,90,4,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2
"4807",4807,5,1339,46,1,1256,2011,55,1,42,1,1,1,2,1,425,777,0,5,1,0,0,5,90,5,56000,0,3,185,5,4,165,7,1,1,1,4,8,1,1,1,2,8,14,16,1
"4808",4808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4809",4809,5,2136,50,0,1256,2011,66,1,61,0,0,1,2,1,81,707,0,5,1,526,809,5,5,1,50000,38120,2,260,11,2,155,3,1,1,1,2,99,3,1,1,2,99,14,14,1
"4810",4810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4811",4811,5,1044,46,0,1257,2011,84,2,0,0,0,3,3,4,0,0,0,5,3,0,0,0,0,0,0,0,5,240,3,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2
"4812",4812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4813",4813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4814",4814,5,1553,46,0,1258,2011,50,1,0,0,0,4,2,1,53,358,0,5,2,0,0,0,0,2,66000,0,2,262,8,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"4815",4815,5,1689,46,0,1258,2011,49,1,0,0,0,4,3,1,772,358,0,5,2,0,0,0,0,4,50000,0,3,200,6,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"4816",4816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4817",4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4818",4818,5,1451,46,1,1258,2011,59,1,52,0,0,1,2,1,12,687,0,5,1,230,786,5,5,2,162000,40198,1,170,9,2,135,2,1,1,1,5,8,1,1,1,4,8,16,17,1
"4819",4819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4820",4820,5,1871,46,1,1258,2011,54,2,0,1,16,4,2,1,511,319,0,5,3,0,0,0,0,10,42000,0,1,120,3,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"4821",4821,5,6561,45,1,1258,2011,40,1,42,1,16,1,2,3,155,746,0,5,1,585,787,5,12,1,39000,15600,3,280,1,2,150,6,1,1,1,2,8,1,1,5,0,0,12,14,1
"4822",4822,5,1835,46,0,1258,2011,88,1,80,0,0,1,2,4,0,0,0,5,1,0,0,5,8,2,0,0,2,150,8,3,150,3,1,1,1,4,8,1,1,5,0,8,12,16,1
"4823",4823,5,6744,31,0,1260,2011,84,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,0,0,0,5,198,3,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2
"4824",4824,5,2609,31,0,1260,2011,60,2,0,0,0,2,4,1,700,837,0,5,3,0,0,0,0,0,13000,0,4,240,5,0,0,0,0,0,0,0,0,1,1,1,4,1,16,0,2
"4825",4825,5,4107,31,0,1260,2011,59,1,50,0,0,1,2,1,562,539,0,5,1,215,947,5,12,2,30000,9999999,3,225,11,1,125,3,1,1,1,2,8,1,1,5,0,1,12,14,1
"4826",4826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4827",4827,5,2622,31,1,1260,2011,52,1,42,0,0,2,2,1,671,409,0,5,1,999,999,5,12,6,47000,9999998,3,250,4,3,140,4,1,9,5,0,0,1,1,5,0,1,12,99,1
"4828",4828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4829",4829,5,5659,9,0,1260,2011,38,1,33,2,3,1,2,1,981,967,0,5,1,214,948,5,4,10,107000,45000,2,170,9,3,170,8,1,1,1,2,8,1,1,1,1,1,13,14,1
"4830",4830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4831",4831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832",4832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4833",4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4834",4834,5,3719,31,0,1260,2011,38,2,0,1,16,4,3,1,392,768,0,1,3,0,0,0,0,10,5000,0,4,160,6,0,0,0,0,0,0,0,0,1,1,1,0,1,12,0,2
"4835",4835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4836",4836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837",4837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4838",4838,5,5142,31,4,1260,2011,39,1,36,1,14,1,1,1,781,539,0,5,1,560,819,5,40,25,50000,37000,3,220,1,3,150,1,1,1,5,0,0,1,1,5,0,0,12,12,5
"4839",4839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840",4840,5,4906,31,0,1261,2011,75,1,70,0,0,1,3,4,0,0,0,5,1,0,0,5,14,3,0,0,4,143,6,3,118,11,1,1,5,0,1,1,1,1,4,1,16,12,1
"4841",4841,5,3772,4,0,1261,2011,46,2,0,0,0,4,3,1,215,917,0,5,3,0,0,0,0,20,16000,0,4,130,2,0,0,0,0,0,0,0,0,1,2,1,4,10,16,0,2
"4842",4842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4843",4843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4844",4844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4845",4845,5,3249,32,0,1263,2011,51,1,56,0,0,1,2,1,350,827,0,5,1,0,0,5,10,10,42000,0,3,185,8,4,280,7,1,1,1,5,97,1,1,1,1,8,13,17,1
"4846",4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4847",4847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4848",4848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4849",4849,5,1259,42,0,1266,2011,26,1,0,1,5,3,3,1,721,618,0,5,2,0,0,0,0,10,45000,0,3,180,10,0,0,0,0,0,0,0,0,1,2,1,1,0,13,0,2
"4850",4850,5,5360,42,1,1266,2011,24,2,0,3,1,2,3,6,0,0,0,5,3,0,0,0,0,40,0,0,3,120,5,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,5
"4851",4851,5,2206,42,1,1266,2011,50,1,49,0,0,1,1,1,772,47,0,5,1,0,0,5,8,8,60000,0,3,170,9,3,120,9,1,1,5,0,99,1,1,1,2,1,14,12,1
"4852",4852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4853",4853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4854",4854,5,3009,42,0,1267,2011,65,1,62,0,0,1,2,4,0,0,0,5,1,0,0,5,50,0,0,0,3,200,11,3,120,2,1,1,1,1,8,1,1,5,0,0,12,13,1
"4855",4855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4856",4856,5,8670,42,0,1267,2011,38,2,0,2,6,1,1,1,570,877,0,5,3,0,0,0,0,25,0,0,2,145,3,0,0,0,0,0,0,0,0,1,1,5,0,99,12,0,1
"4857",4857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4858",4858,5,2406,32,3,1268,2011,75,2,0,0,0,3,2,4,0,0,0,5,3,0,0,0,0,8,0,0,2,145,3,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,4
"4859",4859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4860",4860,5,8396,32,0,1269,2011,56,1,0,0,0,4,1,1,751,567,0,5,2,0,0,0,0,15,9999998,0,3,150,7,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"4861",4861,5,2968,9,0,1269,2011,35,2,0,1,10,4,1,1,85,697,0,5,3,0,0,0,0,10,80000,0,2,145,3,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"4862",4862,5,2827,32,0,1269,2011,31,1,29,2,2,1,2,1,913,447,0,5,1,514,787,5,10,2,31636,39015,1,135,9,1,157,7,1,1,1,1,8,1,1,5,0,8,12,13,1
